Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
A556/3071A,30/11/2019 00:00,04:29:00,17,28,4,4,15,,,,,,,,,,,,,,,54,51
A556/3071A,30/11/2019 00:00,04:44:00,18,27,6,1,18,,,,,,,,,,,,,,,54,52
A556/3071A,30/11/2019 00:00,04:59:00,19,35,6,4,14,,,,,,,,,,,,,,,57,59
A556/3071A,30/11/2019 00:00,05:14:00,20,44,5,11,19,,,,,,,,,,,,,,,56,79
A556/3071A,30/11/2019 00:00,05:29:00,21,53,4,7,8,,,,,,,,,,,,,,,57,72
A556/3071A,30/11/2019 00:00,05:44:00,22,62,9,3,17,,,,,,,,,,,,,,,57,91
A556/3071A,30/11/2019 00:00,05:59:00,23,57,6,9,10,,,,,,,,,,,,,,,57,82
A556/3071A,30/11/2019 00:00,06:14:00,24,60,5,6,12,,,,,,,,,,,,,,,56,83
A556/3071A,30/11/2019 00:00,06:29:00,25,87,17,8,16,,,,,,,,,,,,,,,57,128
A556/3071A,30/11/2019 00:00,06:44:00,26,90,13,6,15,,,,,,,,,,,,,,,56,124
A556/3071A,30/11/2019 00:00,06:59:00,27,116,9,5,9,,,,,,,,,,,,,,,58,139
A556/3071A,30/11/2019 00:00,07:14:00,28,120,14,5,15,,,,,,,,,,,,,,,60,154
A556/3071A,30/11/2019 00:00,07:29:00,29,132,13,9,9,,,,,,,,,,,,,,,59,163
A556/3071A,30/11/2019 00:00,07:44:00,30,215,20,11,3,,,,,,,,,,,,,,,60,249
A556/3071A,30/11/2019 00:00,07:59:00,31,193,11,6,13,,,,,,,,,,,,,,,60,223
A556/3071A,30/11/2019 00:00,08:14:00,32,205,10,4,6,,,,,,,,,,,,,,,60,225
A556/3071A,30/11/2019 00:00,08:29:00,33,235,6,13,11,,,,,,,,,,,,,,,59,265
A556/3071A,30/11/2019 00:00,08:44:00,34,259,14,8,21,,,,,,,,,,,,,,,58,302
A556/3071A,30/11/2019 00:00,08:59:00,35,226,15,11,18,,,,,,,,,,,,,,,60,270
A556/3071A,30/11/2019 00:00,09:14:00,36,219,8,10,14,,,,,,,,,,,,,,,60,251
A556/3071A,30/11/2019 00:00,09:29:00,37,275,4,10,7,,,,,,,,,,,,,,,61,296
A556/3071A,30/11/2019 00:00,09:44:00,38,279,7,10,12,,,,,,,,,,,,,,,59,308
A556/3071A,30/11/2019 00:00,09:59:00,39,295,17,7,7,,,,,,,,,,,,,,,60,326
A556/3071A,30/11/2019 00:00,10:14:00,40,300,15,6,12,,,,,,,,,,,,,,,59,333
A556/3071A,30/11/2019 00:00,10:29:00,41,331,14,5,23,,,,,,,,,,,,,,,60,373
A556/3071A,30/11/2019 00:00,10:44:00,42,330,14,6,12,,,,,,,,,,,,,,,59,362
A556/3071A,30/11/2019 00:00,10:59:00,43,391,17,3,13,,,,,,,,,,,,,,,60,424
A556/3071A,30/11/2019 00:00,11:14:00,44,375,10,7,15,,,,,,,,,,,,,,,59,407
A556/3071A,30/11/2019 00:00,11:29:00,45,398,9,10,12,,,,,,,,,,,,,,,59,429
A556/3071A,30/11/2019 00:00,11:44:00,46,368,9,4,7,,,,,,,,,,,,,,,61,388
A556/3071A,30/11/2019 00:00,11:59:00,47,402,16,7,14,,,,,,,,,,,,,,,60,439
A556/3071A,30/11/2019 00:00,12:14:00,48,338,9,4,9,,,,,,,,,,,,,,,61,360
A556/3071A,30/11/2019 00:00,12:29:00,49,384,5,10,4,,,,,,,,,,,,,,,60,403
A556/3071A,30/11/2019 00:00,12:44:00,50,389,11,2,9,,,,,,,,,,,,,,,60,411
A556/3071A,30/11/2019 00:00,12:59:00,51,360,6,5,11,,,,,,,,,,,,,,,60,382
A556/3071A,30/11/2019 00:00,13:14:00,52,371,16,3,7,,,,,,,,,,,,,,,59,397
A556/3071A,30/11/2019 00:00,13:29:00,53,384,11,6,14,,,,,,,,,,,,,,,59,415
A556/3071A,30/11/2019 00:00,13:44:00,54,367,8,6,6,,,,,,,,,,,,,,,60,387
A556/3071A,30/11/2019 00:00,13:59:00,55,345,3,2,6,,,,,,,,,,,,,,,61,356
A556/3071A,30/11/2019 00:00,14:14:00,56,327,11,4,10,,,,,,,,,,,,,,,60,352
A556/3071A,30/11/2019 00:00,14:29:00,57,334,8,2,14,,,,,,,,,,,,,,,59,358
A556/3071A,30/11/2019 00:00,14:44:00,58,325,2,4,6,,,,,,,,,,,,,,,59,337
A556/3071A,30/11/2019 00:00,14:59:00,59,360,10,1,10,,,,,,,,,,,,,,,58,381
A556/3071A,30/11/2019 00:00,15:14:00,60,343,7,1,4,,,,,,,,,,,,,,,58,355
A556/3071A,30/11/2019 00:00,15:29:00,61,336,10,2,9,,,,,,,,,,,,,,,59,357
A556/3071A,30/11/2019 00:00,15:44:00,62,319,8,3,9,,,,,,,,,,,,,,,59,339
A556/3071A,30/11/2019 00:00,15:59:00,63,310,5,1,9,,,,,,,,,,,,,,,60,325
A556/3071A,30/11/2019 00:00,16:14:00,64,309,6,3,7,,,,,,,,,,,,,,,59,325
A556/3071A,30/11/2019 00:00,16:29:00,65,381,5,4,5,,,,,,,,,,,,,,,59,395
A556/3071A,30/11/2019 00:00,16:44:00,66,384,8,0,17,,,,,,,,,,,,,,,57,409
A556/3071A,30/11/2019 00:00,16:59:00,67,385,3,5,12,,,,,,,,,,,,,,,58,405
A556/3071A,30/11/2019 00:00,17:14:00,68,368,5,3,6,,,,,,,,,,,,,,,58,382
A556/3071A,30/11/2019 00:00,17:29:00,69,367,8,4,7,,,,,,,,,,,,,,,57,386
A556/3071A,30/11/2019 00:00,17:44:00,70,350,6,3,14,,,,,,,,,,,,,,,57,373
A556/3071A,30/11/2019 00:00,17:59:00,71,351,7,0,6,,,,,,,,,,,,,,,57,364
A556/3071A,30/11/2019 00:00,18:14:00,72,302,8,4,6,,,,,,,,,,,,,,,57,320
A556/3071A,30/11/2019 00:00,18:29:00,73,342,3,1,5,,,,,,,,,,,,,,,57,351
A556/3071A,30/11/2019 00:00,18:44:00,74,275,9,2,8,,,,,,,,,,,,,,,57,294
A556/3071A,30/11/2019 00:00,18:59:00,75,263,5,4,6,,,,,,,,,,,,,,,58,278
A556/3071A,30/11/2019 00:00,19:14:00,76,273,7,0,5,,,,,,,,,,,,,,,57,285
A556/3071A,30/11/2019 00:00,19:29:00,77,240,6,0,2,,,,,,,,,,,,,,,58,248
A556/3071A,30/11/2019 00:00,19:44:00,78,233,8,2,7,,,,,,,,,,,,,,,58,250
A556/3071A,30/11/2019 00:00,19:59:00,79,207,3,3,4,,,,,,,,,,,,,,,58,217
A556/3071A,30/11/2019 00:00,20:14:00,80,188,4,0,8,,,,,,,,,,,,,,,57,200
A556/3071A,30/11/2019 00:00,20:29:00,81,198,2,2,12,,,,,,,,,,,,,,,57,214
A556/3071A,30/11/2019 00:00,20:44:00,82,150,4,0,7,,,,,,,,,,,,,,,58,161
A556/3071A,30/11/2019 00:00,20:59:00,83,207,5,1,5,,,,,,,,,,,,,,,56,218
A556/3071A,30/11/2019 00:00,21:14:00,84,169,3,1,7,,,,,,,,,,,,,,,56,180
A556/3071A,30/11/2019 00:00,21:29:00,85,146,3,0,7,,,,,,,,,,,,,,,59,156
A556/3071A,30/11/2019 00:00,21:44:00,86,177,2,2,6,,,,,,,,,,,,,,,57,187
A556/3071A,30/11/2019 00:00,21:59:00,87,158,4,5,4,,,,,,,,,,,,,,,58,171
A556/3071A,30/11/2019 00:00,22:14:00,88,155,4,1,6,,,,,,,,,,,,,,,56,166
A556/3071A,30/11/2019 00:00,22:29:00,89,141,0,0,6,,,,,,,,,,,,,,,56,147
A556/3071A,30/11/2019 00:00,22:44:00,90,149,0,3,11,,,,,,,,,,,,,,,56,163
A556/3071A,30/11/2019 00:00,22:59:00,91,169,4,0,6,,,,,,,,,,,,,,,55,179
A556/3071A,30/11/2019 00:00,23:14:00,92,132,1,1,5,,,,,,,,,,,,,,,57,139
A556/3071A,30/11/2019 00:00,23:29:00,93,115,3,1,3,,,,,,,,,,,,,,,56,122
A556/3071A,30/11/2019 00:00,23:44:00,94,118,0,4,7,,,,,,,,,,,,,,,57,129
A556/3071A,30/11/2019 00:00,23:59:00,95,79,1,1,6,,,,,,,,,,,,,,,56,87
A556/3071A,01/12/2019 00:00,00:14:00,0,97,1,1,7,,,,,,,,,,,,,,,57,106
A556/3071A,01/12/2019 00:00,00:29:00,1,87,1,1,10,,,,,,,,,,,,,,,57,99
A556/3071A,01/12/2019 00:00,00:44:00,2,86,6,1,14,,,,,,,,,,,,,,,57,107
A556/3071A,01/12/2019 00:00,00:59:00,3,58,2,0,4,,,,,,,,,,,,,,,56,64
A556/3071A,01/12/2019 00:00,01:14:00,4,65,1,2,7,,,,,,,,,,,,,,,56,75
A556/3071A,01/12/2019 00:00,01:29:00,5,30,3,1,4,,,,,,,,,,,,,,,55,38
A556/3071A,01/12/2019 00:00,01:44:00,6,39,3,3,7,,,,,,,,,,,,,,,55,52
A556/3071A,01/12/2019 00:00,01:59:00,7,37,1,4,3,,,,,,,,,,,,,,,54,45
A556/3071A,01/12/2019 00:00,02:14:00,8,31,0,3,5,,,,,,,,,,,,,,,56,39
A556/3071A,01/12/2019 00:00,02:29:00,9,28,5,0,6,,,,,,,,,,,,,,,54,39
A556/3071A,01/12/2019 00:00,02:44:00,10,19,1,2,5,,,,,,,,,,,,,,,55,27
A556/3071A,01/12/2019 00:00,02:59:00,11,31,0,0,5,,,,,,,,,,,,,,,54,36
A556/3071A,01/12/2019 00:00,03:14:00,12,28,1,2,5,,,,,,,,,,,,,,,56,36
A556/3071A,01/12/2019 00:00,03:29:00,13,15,2,1,3,,,,,,,,,,,,,,,57,21
A556/3071A,01/12/2019 00:00,03:44:00,14,27,1,0,6,,,,,,,,,,,,,,,58,34
A556/3071A,01/12/2019 00:00,03:59:00,15,19,0,1,10,,,,,,,,,,,,,,,54,30
A556/3071A,01/12/2019 00:00,04:14:00,16,23,3,1,9,,,,,,,,,,,,,,,55,36
A556/3071A,01/12/2019 00:00,04:29:00,17,35,6,2,4,,,,,,,,,,,,,,,57,47
A556/3071A,01/12/2019 00:00,04:44:00,18,23,1,0,7,,,,,,,,,,,,,,,56,31
A556/3071A,01/12/2019 00:00,04:59:00,19,30,2,4,14,,,,,,,,,,,,,,,56,50
A556/3071A,01/12/2019 00:00,05:14:00,20,33,3,4,8,,,,,,,,,,,,,,,57,48
A556/3071A,01/12/2019 00:00,05:29:00,21,45,4,2,7,,,,,,,,,,,,,,,56,58
A556/3071A,01/12/2019 00:00,05:44:00,22,44,5,3,4,,,,,,,,,,,,,,,58,56
A556/3071A,01/12/2019 00:00,05:59:00,23,42,4,1,9,,,,,,,,,,,,,,,56,56
A556/3071A,01/12/2019 00:00,06:14:00,24,42,5,0,8,,,,,,,,,,,,,,,57,55
A556/3071A,01/12/2019 00:00,06:29:00,25,65,7,2,11,,,,,,,,,,,,,,,59,85
A556/3071A,01/12/2019 00:00,06:44:00,26,74,7,6,5,,,,,,,,,,,,,,,58,92
A556/3071A,01/12/2019 00:00,06:59:00,27,57,2,0,6,,,,,,,,,,,,,,,55,65
A556/3071A,01/12/2019 00:00,07:14:00,28,92,4,3,8,,,,,,,,,,,,,,,57,107
A556/3071A,01/12/2019 00:00,07:29:00,29,112,3,5,9,,,,,,,,,,,,,,,57,129
A556/3071A,01/12/2019 00:00,07:44:00,30,115,2,4,4,,,,,,,,,,,,,,,59,125
A556/3071A,01/12/2019 00:00,07:59:00,31,151,9,6,5,,,,,,,,,,,,,,,59,171
A556/3071A,01/12/2019 00:00,08:14:00,32,130,4,3,13,,,,,,,,,,,,,,,58,150
A556/3071A,01/12/2019 00:00,08:29:00,33,151,6,2,11,,,,,,,,,,,,,,,58,170
A556/3071A,01/12/2019 00:00,08:44:00,34,147,6,2,5,,,,,,,,,,,,,,,59,160
A556/3071A,01/12/2019 00:00,08:59:00,35,160,6,3,11,,,,,,,,,,,,,,,59,180
A556/3071A,01/12/2019 00:00,09:14:00,36,174,8,4,8,,,,,,,,,,,,,,,59,194
A556/3071A,01/12/2019 00:00,09:29:00,37,224,5,3,12,,,,,,,,,,,,,,,58,244
A556/3071A,01/12/2019 00:00,09:44:00,38,220,3,2,6,,,,,,,,,,,,,,,60,231
A556/3071A,01/12/2019 00:00,09:59:00,39,273,4,5,12,,,,,,,,,,,,,,,57,294
A556/3071A,01/12/2019 00:00,10:14:00,40,311,5,4,13,,,,,,,,,,,,,,,58,333
A556/3071A,01/12/2019 00:00,10:29:00,41,345,7,1,10,,,,,,,,,,,,,,,59,363
A556/3071A,01/12/2019 00:00,10:44:00,42,375,4,4,3,,,,,,,,,,,,,,,59,386
A556/3071A,01/12/2019 00:00,10:59:00,43,409,8,6,8,,,,,,,,,,,,,,,58,431
A556/3071A,01/12/2019 00:00,11:14:00,44,399,14,3,6,,,,,,,,,,,,,,,58,422
A556/3071A,01/12/2019 00:00,11:29:00,45,434,5,3,9,,,,,,,,,,,,,,,58,451
A556/3071A,01/12/2019 00:00,11:44:00,46,452,7,7,12,,,,,,,,,,,,,,,58,478
A556/3071A,01/12/2019 00:00,11:59:00,47,425,4,4,8,,,,,,,,,,,,,,,58,441
A556/3071A,01/12/2019 00:00,12:14:00,48,397,6,4,3,,,,,,,,,,,,,,,59,410
A556/3071A,01/12/2019 00:00,12:29:00,49,409,9,6,8,,,,,,,,,,,,,,,59,432
A556/3071A,01/12/2019 00:00,12:44:00,50,465,7,2,12,,,,,,,,,,,,,,,57,486
A556/3071A,01/12/2019 00:00,12:59:00,51,397,4,3,9,,,,,,,,,,,,,,,59,413
A556/3071A,01/12/2019 00:00,13:14:00,52,439,4,2,9,,,,,,,,,,,,,,,59,454
A556/3071A,01/12/2019 00:00,13:29:00,53,474,7,5,9,,,,,,,,,,,,,,,59,495
A556/3071A,01/12/2019 00:00,13:44:00,54,458,6,2,11,,,,,,,,,,,,,,,57,477
A556/3071A,01/12/2019 00:00,13:59:00,55,429,8,3,9,,,,,,,,,,,,,,,58,449
A556/3071A,01/12/2019 00:00,14:14:00,56,401,8,3,7,,,,,,,,,,,,,,,58,419
A556/3071A,01/12/2019 00:00,14:29:00,57,426,4,5,9,,,,,,,,,,,,,,,58,444
A556/3071A,01/12/2019 00:00,14:44:00,58,446,8,4,4,,,,,,,,,,,,,,,56,462
A556/3071A,01/12/2019 00:00,14:59:00,59,398,3,5,13,,,,,,,,,,,,,,,59,419
A556/3071A,01/12/2019 00:00,15:14:00,60,398,5,2,8,,,,,,,,,,,,,,,58,413
A556/3071A,01/12/2019 00:00,15:29:00,61,402,6,2,11,,,,,,,,,,,,,,,58,421
A556/3071A,01/12/2019 00:00,15:44:00,62,398,3,1,10,,,,,,,,,,,,,,,59,412
A556/3071A,01/12/2019 00:00,15:59:00,63,473,6,2,13,,,,,,,,,,,,,,,57,494
A556/3071A,01/12/2019 00:00,16:14:00,64,451,7,2,11,,,,,,,,,,,,,,,57,471
A556/3071A,01/12/2019 00:00,16:29:00,65,466,3,3,10,,,,,,,,,,,,,,,58,482
A556/3071A,01/12/2019 00:00,16:44:00,66,443,6,2,11,,,,,,,,,,,,,,,58,462
A556/3071A,01/12/2019 00:00,16:59:00,67,447,9,1,10,,,,,,,,,,,,,,,56,467
A556/3071A,01/12/2019 00:00,17:14:00,68,430,4,3,6,,,,,,,,,,,,,,,56,443
A556/3071A,01/12/2019 00:00,17:29:00,69,410,1,1,10,,,,,,,,,,,,,,,56,422
A556/3071A,01/12/2019 00:00,17:44:00,70,414,7,0,11,,,,,,,,,,,,,,,57,432
A556/3071A,01/12/2019 00:00,17:59:00,71,425,5,1,14,,,,,,,,,,,,,,,56,445
A556/3071A,01/12/2019 00:00,18:14:00,72,390,4,0,12,,,,,,,,,,,,,,,56,406
A556/3071A,01/12/2019 00:00,18:29:00,73,435,7,6,8,,,,,,,,,,,,,,,57,456
A556/3071A,01/12/2019 00:00,18:44:00,74,517,4,4,11,,,,,,,,,,,,,,,58,536
A556/3071A,01/12/2019 00:00,18:59:00,75,578,7,2,10,,,,,,,,,,,,,,,57,597
A556/3071A,01/12/2019 00:00,19:14:00,76,731,7,0,3,,,,,,,,,,,,,,,55,741
A556/3071A,01/12/2019 00:00,19:29:00,77,475,8,2,10,,,,,,,,,,,,,,,13,495
A556/3071A,01/12/2019 00:00,19:44:00,78,394,7,4,12,,,,,,,,,,,,,,,9,417
A556/3071A,01/12/2019 00:00,19:59:00,79,369,6,6,12,,,,,,,,,,,,,,,8,393
A556/3071A,01/12/2019 00:00,20:14:00,80,509,9,4,9,,,,,,,,,,,,,,,21,531
A556/3071A,01/12/2019 00:00,20:29:00,81,172,6,0,10,,,,,,,,,,,,,,,57,188
A556/3071A,01/12/2019 00:00,20:44:00,82,155,2,1,7,,,,,,,,,,,,,,,58,165
A556/3071A,01/12/2019 00:00,20:59:00,83,162,2,1,7,,,,,,,,,,,,,,,59,172
A556/3071A,01/12/2019 00:00,21:14:00,84,161,1,3,11,,,,,,,,,,,,,,,56,176
A556/3071A,01/12/2019 00:00,21:29:00,85,152,2,2,11,,,,,,,,,,,,,,,57,167
A556/3071A,01/12/2019 00:00,21:44:00,86,130,2,1,13,,,,,,,,,,,,,,,57,146
A556/3071A,01/12/2019 00:00,21:59:00,87,179,5,0,5,,,,,,,,,,,,,,,58,189
A556/3071A,01/12/2019 00:00,22:14:00,88,117,6,2,8,,,,,,,,,,,,,,,57,133
A556/3071A,01/12/2019 00:00,22:29:00,89,110,1,0,9,,,,,,,,,,,,,,,58,120
A556/3071A,01/12/2019 00:00,22:44:00,90,106,2,3,10,,,,,,,,,,,,,,,57,121
A556/3071A,01/12/2019 00:00,22:59:00,91,152,1,3,8,,,,,,,,,,,,,,,57,164
A556/3071A,01/12/2019 00:00,23:14:00,92,113,1,1,9,,,,,,,,,,,,,,,58,124
A556/3071A,01/12/2019 00:00,23:29:00,93,100,5,1,4,,,,,,,,,,,,,,,58,110
A556/3071A,01/12/2019 00:00,23:44:00,94,67,3,0,9,,,,,,,,,,,,,,,58,79
A556/3071A,01/12/2019 00:00,23:59:00,95,82,1,2,6,,,,,,,,,,,,,,,56,91
A556/3071A,02/12/2019 00:00,00:14:00,0,44,5,2,8,,,,,,,,,,,,,,,56,59
A556/3071A,02/12/2019 00:00,00:29:00,1,46,0,1,11,,,,,,,,,,,,,,,57,58
A556/3071A,02/12/2019 00:00,00:44:00,2,34,1,2,5,,,,,,,,,,,,,,,56,42
A556/3071A,02/12/2019 00:00,00:59:00,3,28,1,6,11,,,,,,,,,,,,,,,56,46
A556/3071A,02/12/2019 00:00,01:14:00,4,25,2,0,8,,,,,,,,,,,,,,,57,35
A556/3071A,02/12/2019 00:00,01:29:00,5,24,0,2,10,,,,,,,,,,,,,,,56,36
A556/3071A,02/12/2019 00:00,01:44:00,6,19,2,0,18,,,,,,,,,,,,,,,52,39
A556/3071A,02/12/2019 00:00,01:59:00,7,12,1,5,20,,,,,,,,,,,,,,,53,38
A556/3071A,02/12/2019 00:00,02:14:00,8,24,5,2,12,,,,,,,,,,,,,,,56,43
A556/3071A,02/12/2019 00:00,02:29:00,9,25,7,2,13,,,,,,,,,,,,,,,55,47
A556/3071A,02/12/2019 00:00,02:44:00,10,27,1,1,12,,,,,,,,,,,,,,,57,41
A556/3071A,02/12/2019 00:00,02:59:00,11,13,5,4,7,,,,,,,,,,,,,,,56,29
A556/3071A,02/12/2019 00:00,03:14:00,12,27,4,5,10,,,,,,,,,,,,,,,57,46
A556/3071A,02/12/2019 00:00,03:29:00,13,35,4,6,8,,,,,,,,,,,,,,,59,53
A556/3071A,02/12/2019 00:00,03:44:00,14,40,7,3,16,,,,,,,,,,,,,,,59,66
A556/3071A,02/12/2019 00:00,03:59:00,15,41,11,11,12,,,,,,,,,,,,,,,57,75
A556/3071A,02/12/2019 00:00,04:14:00,16,46,10,16,9,,,,,,,,,,,,,,,57,81
A556/3071A,02/12/2019 00:00,04:29:00,17,65,24,12,16,,,,,,,,,,,,,,,58,117
A556/3071A,02/12/2019 00:00,04:44:00,18,90,18,16,21,,,,,,,,,,,,,,,58,145
A556/3071A,02/12/2019 00:00,04:59:00,19,108,17,19,38,,,,,,,,,,,,,,,58,182
A556/3071A,02/12/2019 00:00,05:14:00,20,127,16,21,32,,,,,,,,,,,,,,,58,196
A556/3071A,02/12/2019 00:00,05:29:00,21,140,16,15,32,,,,,,,,,,,,,,,58,203
A556/3071A,02/12/2019 00:00,05:44:00,22,171,17,25,20,,,,,,,,,,,,,,,59,233
A556/3071A,02/12/2019 00:00,05:59:00,23,198,16,23,28,,,,,,,,,,,,,,,59,265
A556/3071A,02/12/2019 00:00,06:14:00,24,226,28,17,31,,,,,,,,,,,,,,,59,302
A556/3071A,02/12/2019 00:00,06:29:00,25,286,32,20,31,,,,,,,,,,,,,,,59,369
A556/3071A,02/12/2019 00:00,06:44:00,26,327,27,23,25,,,,,,,,,,,,,,,59,402
A556/3071A,02/12/2019 00:00,06:59:00,27,309,21,21,31,,,,,,,,,,,,,,,58,382
A556/3071A,02/12/2019 00:00,07:14:00,28,340,38,16,22,,,,,,,,,,,,,,,57,416
A556/3071A,02/12/2019 00:00,07:29:00,29,375,31,20,25,,,,,,,,,,,,,,,59,451
A556/3071A,02/12/2019 00:00,07:44:00,30,392,38,14,26,,,,,,,,,,,,,,,59,470
A556/3071A,02/12/2019 00:00,07:59:00,31,338,25,21,28,,,,,,,,,,,,,,,57,412
A556/3071A,02/12/2019 00:00,08:14:00,32,344,23,21,23,,,,,,,,,,,,,,,59,411
A556/3071A,02/12/2019 00:00,08:29:00,33,329,21,18,17,,,,,,,,,,,,,,,59,385
A556/3071A,02/12/2019 00:00,08:44:00,34,323,17,18,25,,,,,,,,,,,,,,,60,383
A556/3071A,02/12/2019 00:00,08:59:00,35,301,20,18,28,,,,,,,,,,,,,,,59,367
A556/3071A,02/12/2019 00:00,09:14:00,36,284,24,29,29,,,,,,,,,,,,,,,59,366
A556/3071A,02/12/2019 00:00,09:29:00,37,325,25,15,35,,,,,,,,,,,,,,,59,400
A556/3071A,02/12/2019 00:00,09:44:00,38,288,25,26,29,,,,,,,,,,,,,,,58,368
A556/3071A,02/12/2019 00:00,09:59:00,39,283,29,24,27,,,,,,,,,,,,,,,58,363
A556/3071A,02/12/2019 00:00,10:14:00,40,287,35,20,37,,,,,,,,,,,,,,,58,379
A556/3071A,02/12/2019 00:00,10:29:00,41,322,32,24,40,,,,,,,,,,,,,,,57,418
A556/3071A,02/12/2019 00:00,10:44:00,42,342,36,30,54,,,,,,,,,,,,,,,57,462
A556/3071A,02/12/2019 00:00,10:59:00,43,263,38,23,26,,,,,,,,,,,,,,,57,350
A556/3071A,02/12/2019 00:00,11:14:00,44,268,21,15,42,,,,,,,,,,,,,,,58,346
A556/3071A,02/12/2019 00:00,11:29:00,45,261,27,23,30,,,,,,,,,,,,,,,58,341
A556/3071A,02/12/2019 00:00,11:44:00,46,297,30,25,48,,,,,,,,,,,,,,,58,400
A556/3071A,02/12/2019 00:00,11:59:00,47,261,40,27,47,,,,,,,,,,,,,,,58,375
A556/3071A,02/12/2019 00:00,12:14:00,48,256,35,22,44,,,,,,,,,,,,,,,58,357
A556/3071A,02/12/2019 00:00,12:29:00,49,291,29,16,30,,,,,,,,,,,,,,,59,366
A556/3071A,02/12/2019 00:00,12:44:00,50,296,26,20,35,,,,,,,,,,,,,,,59,377
A556/3071A,02/12/2019 00:00,12:59:00,51,300,31,31,30,,,,,,,,,,,,,,,58,392
A556/3071A,02/12/2019 00:00,13:14:00,52,287,24,23,38,,,,,,,,,,,,,,,59,372
A556/3071A,02/12/2019 00:00,13:29:00,53,281,35,20,32,,,,,,,,,,,,,,,59,368
A556/3071A,02/12/2019 00:00,13:44:00,54,282,21,22,28,,,,,,,,,,,,,,,60,353
A556/3071A,02/12/2019 00:00,13:59:00,55,281,24,21,38,,,,,,,,,,,,,,,59,364
A556/3071A,02/12/2019 00:00,14:14:00,56,273,26,15,32,,,,,,,,,,,,,,,58,346
A556/3071A,02/12/2019 00:00,14:29:00,57,358,27,22,39,,,,,,,,,,,,,,,58,446
A556/3071A,02/12/2019 00:00,14:44:00,58,345,41,13,41,,,,,,,,,,,,,,,58,440
A556/3071A,02/12/2019 00:00,14:59:00,59,324,24,20,21,,,,,,,,,,,,,,,61,389
A556/3071A,02/12/2019 00:00,15:14:00,60,327,22,15,33,,,,,,,,,,,,,,,59,397
A556/3071A,02/12/2019 00:00,15:29:00,61,395,17,12,28,,,,,,,,,,,,,,,59,452
A556/3071A,02/12/2019 00:00,15:44:00,62,413,16,21,30,,,,,,,,,,,,,,,59,480
A556/3071A,02/12/2019 00:00,15:59:00,63,420,12,14,30,,,,,,,,,,,,,,,59,476
A556/3071A,02/12/2019 00:00,16:14:00,64,392,28,13,18,,,,,,,,,,,,,,,60,451
A556/3071A,02/12/2019 00:00,16:29:00,65,350,17,7,24,,,,,,,,,,,,,,,60,398
A556/3071A,02/12/2019 00:00,16:44:00,66,360,14,1,23,,,,,,,,,,,,,,,57,398
A556/3071A,02/12/2019 00:00,16:59:00,67,381,6,11,19,,,,,,,,,,,,,,,57,417
A556/3071A,02/12/2019 00:00,17:14:00,68,416,21,7,29,,,,,,,,,,,,,,,56,473
A556/3071A,02/12/2019 00:00,17:29:00,69,380,6,3,36,,,,,,,,,,,,,,,57,425
A556/3071A,02/12/2019 00:00,17:44:00,70,378,7,5,30,,,,,,,,,,,,,,,57,420
A556/3071A,02/12/2019 00:00,17:59:00,71,443,9,4,22,,,,,,,,,,,,,,,57,478
A556/3071A,02/12/2019 00:00,18:14:00,72,406,15,5,27,,,,,,,,,,,,,,,57,453
A556/3071A,02/12/2019 00:00,18:29:00,73,430,13,4,31,,,,,,,,,,,,,,,58,478
A556/3071A,02/12/2019 00:00,18:44:00,74,372,12,6,24,,,,,,,,,,,,,,,59,414
A556/3071A,02/12/2019 00:00,18:59:00,75,298,12,8,30,,,,,,,,,,,,,,,58,348
A556/3071A,02/12/2019 00:00,19:14:00,76,314,12,7,35,,,,,,,,,,,,,,,57,368
A556/3071A,02/12/2019 00:00,19:29:00,77,290,11,7,31,,,,,,,,,,,,,,,58,339
A556/3071A,02/12/2019 00:00,19:44:00,78,235,11,7,36,,,,,,,,,,,,,,,57,289
A556/3071A,02/12/2019 00:00,19:59:00,79,229,5,6,28,,,,,,,,,,,,,,,58,268
A556/3071A,02/12/2019 00:00,20:14:00,80,187,7,3,41,,,,,,,,,,,,,,,58,238
A556/3071A,02/12/2019 00:00,20:29:00,81,190,9,4,25,,,,,,,,,,,,,,,59,228
A556/3071A,02/12/2019 00:00,20:44:00,82,169,3,3,33,,,,,,,,,,,,,,,57,208
A556/3071A,02/12/2019 00:00,20:59:00,83,142,6,7,29,,,,,,,,,,,,,,,59,184
A556/3071A,02/12/2019 00:00,21:14:00,84,140,6,2,24,,,,,,,,,,,,,,,60,172
A556/3071A,02/12/2019 00:00,21:29:00,85,121,6,7,30,,,,,,,,,,,,,,,58,164
A556/3071A,02/12/2019 00:00,21:44:00,86,128,6,5,21,,,,,,,,,,,,,,,58,160
A556/3071A,02/12/2019 00:00,21:59:00,87,119,1,4,32,,,,,,,,,,,,,,,57,156
A556/3071A,02/12/2019 00:00,22:14:00,88,111,4,3,24,,,,,,,,,,,,,,,59,142
A556/3071A,02/12/2019 00:00,22:29:00,89,123,3,3,23,,,,,,,,,,,,,,,58,152
